"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Barbados","BRB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","11666.6781733201","11374.5720086598","11802.1571313364","12165.8268524418","12694.4331866887","13633.9034836919","14171.4293290301","13852.3715954832","13132.9301291242","13161.8243142344","13598.2333794067","13706.4273593333","14358.0093432605","14678.924677988","15137.2723256639","15622.4317997221","15049.4351161476","14408.4617583306","13537.7062199056","13594.4438487774","13814.189628091","14036.1339404803","14534.5991527982","15159.0683692205","15657.0711822898","15644.3547640158","16276.536639703","15834.1936160221","15904.6493898729","16196.8644301568","16368.6955119502","16952.292486902","17913.6595353704","18205.4032895449","18240.4529094803","17253.6388826786","16784.4206038877","16618.55921962","16505.1852820712","16232.1870030606","16187.7870323078","16558.8647849868","16950.3242588502","17002.0271046108","16803.2646042707","16678.549520861","14329.1898503043","14512.7793704116",
"Brunei Darussalam","BRN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","43260.9221888744","41651.0899663275","48100.4102073999","51353.1178051777","52870.6152114838","62590.5458039573","56324.539072659","43769.5125422963","44168.2815049291","43132.00477481","42176.9816918747","40388.6399498617","38189.7985617756","37866.9093395658","37211.0629768686","35779.1340285957","35154.2311663704","35239.4057418065","35881.1439373599","34994.3425621467","35126.3736539632","35753.4100169555","35875.924592218","34516.2129000907","33551.9701372383","33825.71260492","34063.6145822007","34291.1357729317","34926.6280996174","35277.8023409452","34850.1442215081","34441.122606626","35455.6356432544","35064.8666973036","33981.3370322113","32991.8235809292","33437.1217266932","34244.2069027601","34096.9075567649","32924.9900296506","31678.937310877","31164.0362528468","30038.7344907329","30101.5287956055","29802.7828760991","30646.1092493861","30696.8771486375","29927.0436506864",
"Bhutan","BTN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","401.738805777713","450.075454565045","453.801374849096","488.73502183676","497.821026322311","503.605610723462","544.079467361715","679.956090887519","691.094586275966","723.967572994392","786.148248228233","777.32416365316","813.258372311706","832.42607767835","874.768784731325","931.878603554114","971.308779497466","1004.50499185339","1040.03687339303","1096.82145772856","1108.43982502698","1175.85682928633","1278.87782564352","1352.97895793629","1409.64799930697","1489.21177727918","1572.46210746629","1840.27160175559","1909.24590609124","2017.90347848821","2235.32267681131","2386.62111130181","2479.15172302171","2500.8645117328","2612.88626816591","2752.63017233678","2940.69996950715","3040.93700292467","3097.14835098189","3238.06046421134","2879.63861772694","",
"Botswana","BWA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","357.563247608788","372.861189761392","389.298417122492","403.177379933258","421.149588774702","435.985377578778","453.948451383375","470.848149217116","509.398062089445","572.66902799626","653.169957777698","798.130239712866","977.168526683662","1146.14637699246","1203.7206545031","1258.47239689761","1340.68018934251","1444.41428571076","1588.08700073025","1713.88774580629","1849.24194258065","1946.30945383165","2109.52133002591","2307.14672559517","2418.55756153677","2498.48420132707","2602.05666749709","2800.42882071735","3219.20625203211","3509.7311394292","3624.32959480279","3778.47767650819","3782.55037341952","3757.02328784707","3798.436646988","3968.32071757781","4100.44348233904","4338.90030338661","4260.23891237285","4572.18089015924","4569.21519385076","4494.93875485968","4683.95585975014","4816.57003907285","4859.62896200875","4986.32798603901","5294.96971162911","5612.32779161749","5837.77926285266","5286.57491649184","5642.22004921962","5899.46284134251","6089.39910818972","6704.5368172849","6895.57441329798","6402.91018338391","6729.06559427961","6855.16031130191","6973.09884562464","7051.34649085203","6304.86230239663","6887.75217140142",
"Central African Republic","CAF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","652.855032152829","674.243976870894","638.389750114435","622.852487928667","624.251480677793","618.219110501801","609.815992408771","625.149198512651","620.882089649267","651.952386498217","655.268350801085","652.10320411944","642.577160896906","645.363811725212","675.740526083286","666.704454294134","689.319016791852","700.508811575956","692.764171942883","658.921755637455","612.646360049771","585.848208505986","611.893062145219","545.131283209004","579.947993575043","587.600309021159","595.599298515941","555.685980184304","555.299692278503","555.604297572761","531.855718672364","515.730017115665","469.43364367341","457.568860812465","466.383137996533","486.365714120559","454.833213388455","467.05226109641","477.318738198794","483.031317889798","460.345207111771","470.356039369875","477.097573810622","442.152813345867","459.345311035111","454.507405681342","466.97683535962","479.192165849015","480.410900119189","513.937395727498","531.712995805671","550.019895518698","575.501888818936","365.116126336385","364.083958043078","377.422917680195","391.473534551141","404.002459146999","412.990202678674","418.721683395392","415.090990549444","411.146339761441",
"Canada","CAN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31222.724816522","31830.6171059926","32826.5308068591","34121.6091941822","34227.341749713","35015.7949689871","36024.0992359873","37086.4492996776","38573.1997654019","39776.1794731157","42097.4351198181","42063.6330521731","40368.2920365479","41155.3236376889","42036.9978438542","42315.8073891558","42846.2841957958","43635.0954811371","43596.1355365546","43536.9134032467","44325.4883367463","44917.4837282326","45109.2444855151","42258.6910170917","43945.5569903772",
"Central Europe and the Baltics","CEB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6308.54778746619","5706.56888531437","5613.40954684857","5703.87782935403","5939.16892697703","6287.43359087212","6587.40831618727","6752.68515817842","6945.44976713574","7089.63274377858","7411.72330202248","7695.47410288124","8025.24146591776","8379.31781092914","8892.70627994084","9364.54510042293","10006.8693325862","10689.395151269","11149.1078726261","10779.6995430111","11002.4434233744","11366.5396883321","11479.5755452962","11646.6681053367","12019.3545444521","12522.6610570363","12940.1793021539","13605.04666242","14244.0240611986","14844.3166255076","14316.2584332845","15187.5802233582",
"Switzerland","CHE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","59887.020401478","60514.054433133","59373.7415111487","59497.5210247351","61067.7821955469","63032.2992251764","63870.594724382","64476.9842905599","66102.6729662584","68410.0812770381","70199.3238998774","68692.502542959","67909.6010516422","67209.1660075312","67522.1499930045","67394.9716054143","67429.3907450098","68793.5595843226","70691.9467156372","71583.6867042218","74013.0564120652","74705.1554397886","74138.083483024","73555.5996365413","75112.8673911204","76784.6373295658","79367.9002308094","81804.8618433813","82997.6921567092","80262.4856424871","82026.7245120154","82677.599030338","82800.0740759839","83344.523368231","84348.3928201784","84776.1421659748","85570.3960583982","86119.1453732551","87980.6706854377","88413.1917082485","85685.2902734836","88224.140317284",
"Channel Islands","CHI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3292.80734072451","3394.23539113284","3458.81238295162","3587.38945465506","3607.61797497889","3573.93991564272","3904.61315271672","3976.61799815418","4051.25962895885","4142.35380484446","4150.06578174541","4468.22794374837","4352.19820334008","4068.02831725588","4099.84735515916","3515.35574959029","3594.24323503883","3909.35748352577","4147.2456524946","4430.17074649477","4715.08780798799","4952.21979018495","4346.02020423237","4071.09459120895","4178.44338308359","4282.49240025742","4444.40813931646","4657.78019432841","4920.19993804139","5321.04284013496","5409.01323844217","5735.81854953244","6271.9544122576","6577.27934285887","6800.15934630066","7297.13866322421","7683.22906718136","8140.18354766809","8372.08144664065","8247.26948955643","8555.97764056038","8726.99729563939","8909.86152331755","9233.42162195495","9748.00509201516","10210.0603173382","10714.0290109207","11147.9935659382","11447.1327755837","11199.8801728166","11732.7299935365","12339.2610911453","12973.2383185152","13271.914845766","13367.2282704542","13495.0106099649","13550.8119310854","13540.4386716385","13886.1905540497","13828.6343625026","12890.2643426289","14322.2893824278",
"China","CHN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","238.216631253627","175.023372303484","163.906754297899","176.400144189273","203.687474412722","232.606795960385","250.304460561694","229.875868057084","214.76968661467","244.36353268803","283.58485541074","295.379649227515","299.190359719314","315.129106851017","315.816106163451","337.343523149327","326.948883005796","346.938543192589","381.098656321566","404.595917871102","430.854648739046","447.118996663539","480.310474010796","524.408436893203","596.200055951351","667.127363525023","716.104075086962","786.863491695095","861.191965465324","883.762594105905","905.030858570453","975.461192526886","1100.64417174238","1239.1271844926","1384.92771102922","1520.02678450203","1653.43086834505","1787.7638191814","1909.61895536109","2038.20287385107","2193.8929912059","2359.56821727539","2557.88709386907","2797.17171830387","3061.82776434297","3390.7101702354","3800.75908240911","4319.02376854822","4711.63512676117","5128.89506825024","5647.05875239019","6152.68600485336","6591.65085082332","7056.41062734444","7532.77199570517","8016.43143498003","8516.51369911542","9053.21273337092","9619.19248413167","10155.4929447876","10358.2594478753","11188.3025403105",
"Cote d'Ivoire","CIV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1567.76177345197","1662.73929112835","1621.00270812404","1785.85756342711","2021.58395930796","1886.69247495245","2029.78580219573","2048.15559462823","2222.52307715565","2342.90091187113","2482.27638028747","2601.44427648803","2591.39849346567","2620.53716590136","2608.97949519556","2696.07671399243","2907.58510987481","2981.4659240843","3161.06952425598","3095.40345528277","2636.91958609343","2612.15816986307","2506.52566420557","2308.687071015","2155.53732114526","2164.41970075937","2150.60340162923","2064.78791877724","2013.61481563248","1999.49809419548","1907.53255153091","1840.77406816056","1771.7749930137","1707.17766631222","1662.91307523751","1723.15736880073","1797.43872643919","1910.22986692377","1933.07320175885","1901.5727284515","1847.86996963297","1765.32806149501","1679.40653680558","1566.57717887024","1583.11203909213","1565.42848805791","1575.14284807584","1557.9082941826","1596.25523704958","1616.3781918128","1687.21651909328","1558.96869730952","1637.39280416786","1769.21486904142","1887.16489004097","1972.54568305836","2061.21524653499","2157.24519467902","2247.77660859265","2327.74536365567","2313.79338827553","2414.44033899377",
"Cameroon","CMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","932.471312173509","924.211105746494","932.262510429692","946.230335171846","958.102310018696","955.419276339474","976.45353337244","849.414570770912","881.618569677591","902.181709445321","906.873749706511","914.595907546025","914.777037337477","938.39686503873","1011.24816624806","1094.1978864785","1005.28651948209","1111.05960849556","1316.54990584474","1355.20775219384","1289.14719585574","1464.00743377273","1526.26155521355","1581.10249183766","1646.80394824511","1724.28651849826","1783.54914646021","1690.68548888584","1509.95719923683","1437.02721623689","1308.70769412136","1221.75290593495","1149.63114720325","1028.44345638693","1018.6920338145","1019.73309976455","1034.50786979465","1053.17736749465","1074.53048301933","1094.11245364201","1106.653951218","1124.43231363943","1143.98535454014","1174.54053128931","1223.93422880138","1217.75695269128","1230.13921210826","1248.66259859339","1249.3751861164","1246.80741869516","1248.18046202444","1255.4772399485","1278.16438392947","1306.02747811535","1343.92845524395","1382.5097900241","1407.27452167776","1419.17613378921","1437.27153388392","1449.27754809853","1419.67671120992","1432.56495577351",
